timestamp,elapsed_seconds,ir,bpm,avg_bpm,mic,gsr,note,raw
2026-07-23T20:16:24.921,10.356,120010,39.68,72,1727,3976,,"IR=120010, BPM=39.68, Avg BPM=72, MIC=1727, GSR=3976"
2026-07-23T20:16:24.940,10.374,119990,39.68,72,1726,3959,,"IR=119990, BPM=39.68, Avg BPM=72, MIC=1726, GSR=3959"
2026-07-23T20:16:24.959,10.394,119977,39.68,72,1727,3977,,"IR=119977, BPM=39.68, Avg BPM=72, MIC=1727, GSR=3977"
2026-07-23T20:16:24.978,10.413,119978,39.68,72,1727,3961,,"IR=119978, BPM=39.68, Avg BPM=72, MIC=1727, GSR=3961"
2026-07-23T20:16:24.997,10.431,119962,39.68,72,1720,3963,,"IR=119962, BPM=39.68, Avg BPM=72, MIC=1720, GSR=3963"
2026-07-23T20:16:25.016,10.451,119926,39.68,72,1706,3949,,"IR=119926, BPM=39.68, Avg BPM=72, MIC=1706, GSR=3949"
2026-07-23T20:16:25.035,10.469,119903,39.68,72,1691,3952,,"IR=119903, BPM=39.68, Avg BPM=72, MIC=1691, GSR=3952"
2026-07-23T20:16:25.055,10.489,119891,39.68,72,1704,3960,,"IR=119891, BPM=39.68, Avg BPM=72, MIC=1704, GSR=3960"
2026-07-23T20:16:25.074,10.508,119876,39.68,72,1705,3978,,"IR=119876, BPM=39.68, Avg BPM=72, MIC=1705, GSR=3978"
2026-07-23T20:16:25.093,10.527,119876,39.68,72,1703,3959,,"IR=119876, BPM=39.68, Avg BPM=72, MIC=1703, GSR=3959"
2026-07-23T20:16:25.112,10.546,119866,39.68,72,1708,3963,,"IR=119866, BPM=39.68, Avg BPM=72, MIC=1708, GSR=3963"
2026-07-23T20:16:25.131,10.566,119849,39.68,72,1710,3935,,"IR=119849, BPM=39.68, Avg BPM=72, MIC=1710, GSR=3935"
2026-07-23T20:16:25.150,10.584,119838,39.68,72,1727,3993,,"IR=119838, BPM=39.68, Avg BPM=72, MIC=1727, GSR=3993"
2026-07-23T20:16:25.169,10.603,119817,39.68,72,1721,3963,,"IR=119817, BPM=39.68, Avg BPM=72, MIC=1721, GSR=3963"
2026-07-23T20:16:25.189,10.623,119783,39.68,72,1707,3959,,"IR=119783, BPM=39.68, Avg BPM=72, MIC=1707, GSR=3959"
2026-07-23T20:16:25.208,10.642,119725,39.68,72,1708,3963,,"IR=119725, BPM=39.68, Avg BPM=72, MIC=1708, GSR=3963"
2026-07-23T20:16:25.227,10.661,119667,39.68,72,1711,3979,,"IR=119667, BPM=39.68, Avg BPM=72, MIC=1711, GSR=3979"
2026-07-23T20:16:25.246,10.681,119622,39.68,72,1711,3951,,"IR=119622, BPM=39.68, Avg BPM=72, MIC=1711, GSR=3951"
2026-07-23T20:16:25.265,10.699,119596,39.68,72,1705,3976,,"IR=119596, BPM=39.68, Avg BPM=72, MIC=1705, GSR=3976"
2026-07-23T20:16:25.284,10.718,119580,39.68,72,1706,3981,,"IR=119580, BPM=39.68, Avg BPM=72, MIC=1706, GSR=3981"
2026-07-23T20:16:25.303,10.737,119552,39.68,72,1704,3966,,"IR=119552, BPM=39.68, Avg BPM=72, MIC=1704, GSR=3966"
2026-07-23T20:16:25.323,10.757,119552,39.68,72,1705,3947,,"IR=119552, BPM=39.68, Avg BPM=72, MIC=1705, GSR=3947"
2026-07-23T20:16:25.342,10.777,119563,39.68,72,1706,3958,,"IR=119563, BPM=39.68, Avg BPM=72, MIC=1706, GSR=3958"
2026-07-23T20:16:25.361,10.795,119589,39.68,72,1706,3977,,"IR=119589, BPM=39.68, Avg BPM=72, MIC=1706, GSR=3977"
2026-07-23T20:16:25.380,10.814,119603,39.68,72,1703,3976,,"IR=119603, BPM=39.68, Avg BPM=72, MIC=1703, GSR=3976"
2026-07-23T20:16:25.399,10.834,119598,39.68,72,1694,3945,,"IR=119598, BPM=39.68, Avg BPM=72, MIC=1694, GSR=3945"
2026-07-23T20:16:25.418,10.852,119592,39.68,72,1703,3966,,"IR=119592, BPM=39.68, Avg BPM=72, MIC=1703, GSR=3966"
2026-07-23T20:16:25.438,10.872,119588,39.68,72,1693,3946,,"IR=119588, BPM=39.68, Avg BPM=72, MIC=1693, GSR=3946"
2026-07-23T20:16:25.457,10.891,119581,39.68,72,1691,3947,,"IR=119581, BPM=39.68, Avg BPM=72, MIC=1691, GSR=3947"
2026-07-23T20:16:25.476,10.910,119588,39.68,72,1695,3966,,"IR=119588, BPM=39.68, Avg BPM=72, MIC=1695, GSR=3966"
2026-07-23T20:16:25.495,10.930,119586,39.68,72,1691,3947,,"IR=119586, BPM=39.68, Avg BPM=72, MIC=1691, GSR=3947"
2026-07-23T20:16:25.514,10.948,119587,39.68,72,1691,3975,,"IR=119587, BPM=39.68, Avg BPM=72, MIC=1691, GSR=3975"
2026-07-23T20:16:25.533,10.967,119600,39.68,72,1688,3963,,"IR=119600, BPM=39.68, Avg BPM=72, MIC=1688, GSR=3963"
2026-07-23T20:16:25.552,10.986,119603,39.68,72,1688,3974,,"IR=119603, BPM=39.68, Avg BPM=72, MIC=1688, GSR=3974"
2026-07-23T20:16:25.571,11.005,119601,39.68,72,1686,3951,,"IR=119601, BPM=39.68, Avg BPM=72, MIC=1686, GSR=3951"
2026-07-23T20:16:25.590,11.024,119611,39.68,72,1691,3978,,"IR=119611, BPM=39.68, Avg BPM=72, MIC=1691, GSR=3978"
2026-07-23T20:16:25.610,11.045,119611,39.68,72,1678,3959,,"IR=119611, BPM=39.68, Avg BPM=72, MIC=1678, GSR=3959"
2026-07-23T20:16:25.630,11.064,119610,39.68,72,1689,3951,,"IR=119610, BPM=39.68, Avg BPM=72, MIC=1689, GSR=3951"
2026-07-23T20:16:25.648,11.083,119594,39.68,72,1689,3950,,"IR=119594, BPM=39.68, Avg BPM=72, MIC=1689, GSR=3950"
2026-07-23T20:16:25.668,11.102,119581,39.68,72,1704,3945,,"IR=119581, BPM=39.68, Avg BPM=72, MIC=1704, GSR=3945"
2026-07-23T20:16:25.686,11.120,119582,39.68,72,1673,3964,,"IR=119582, BPM=39.68, Avg BPM=72, MIC=1673, GSR=3964"
2026-07-23T20:16:25.705,11.139,119594,39.68,72,1673,3965,,"IR=119594, BPM=39.68, Avg BPM=72, MIC=1673, GSR=3965"
2026-07-23T20:16:25.724,11.158,119615,39.68,72,1675,3967,,"IR=119615, BPM=39.68, Avg BPM=72, MIC=1675, GSR=3967"
2026-07-23T20:16:25.744,11.179,119629,39.68,72,1664,3965,,"IR=119629, BPM=39.68, Avg BPM=72, MIC=1664, GSR=3965"
2026-07-23T20:16:25.763,11.197,119630,39.68,72,1672,3949,,"IR=119630, BPM=39.68, Avg BPM=72, MIC=1672, GSR=3949"
2026-07-23T20:16:25.782,11.216,119632,39.68,72,1661,3961,,"IR=119632, BPM=39.68, Avg BPM=72, MIC=1661, GSR=3961"
2026-07-23T20:16:25.801,11.235,119632,39.68,72,1676,3951,,"IR=119632, BPM=39.68, Avg BPM=72, MIC=1676, GSR=3951"
2026-07-23T20:16:25.821,11.255,119630,39.68,72,1671,3960,,"IR=119630, BPM=39.68, Avg BPM=72, MIC=1671, GSR=3960"
2026-07-23T20:16:25.839,11.273,119626,39.68,72,1660,3977,,"IR=119626, BPM=39.68, Avg BPM=72, MIC=1660, GSR=3977"
2026-07-23T20:16:25.858,11.292,119620,39.68,72,1661,3962,,"IR=119620, BPM=39.68, Avg BPM=72, MIC=1661, GSR=3962"
2026-07-23T20:16:25.878,11.312,119610,39.68,72,1660,3964,,"IR=119610, BPM=39.68, Avg BPM=72, MIC=1660, GSR=3964"
2026-07-23T20:16:25.897,11.332,119613,39.68,72,1656,3963,,"IR=119613, BPM=39.68, Avg BPM=72, MIC=1656, GSR=3963"
2026-07-23T20:16:25.916,11.351,119610,39.68,72,1659,3963,,"IR=119610, BPM=39.68, Avg BPM=72, MIC=1659, GSR=3963"
2026-07-23T20:16:25.935,11.369,119621,39.68,72,1658,3976,,"IR=119621, BPM=39.68, Avg BPM=72, MIC=1658, GSR=3976"
2026-07-23T20:16:25.955,11.389,119632,39.68,72,1659,3961,,"IR=119632, BPM=39.68, Avg BPM=72, MIC=1659, GSR=3961"
2026-07-23T20:16:25.973,11.407,119611,39.68,72,1657,3949,,"IR=119611, BPM=39.68, Avg BPM=72, MIC=1657, GSR=3949"
2026-07-23T20:16:25.992,11.426,119576,39.68,72,1640,3975,,"IR=119576, BPM=39.68, Avg BPM=72, MIC=1640, GSR=3975"
2026-07-23T20:16:26.012,11.446,119581,39.68,72,1642,3961,,"IR=119581, BPM=39.68, Avg BPM=72, MIC=1642, GSR=3961"
2026-07-23T20:16:26.031,11.465,119604,39.68,72,1647,3945,,"IR=119604, BPM=39.68, Avg BPM=72, MIC=1647, GSR=3945"
2026-07-23T20:16:26.050,11.484,119642,39.68,72,1642,3961,,"IR=119642, BPM=39.68, Avg BPM=72, MIC=1642, GSR=3961"
2026-07-23T20:16:26.069,11.504,119667,39.68,72,1659,3962,,"IR=119667, BPM=39.68, Avg BPM=72, MIC=1659, GSR=3962"
2026-07-23T20:16:26.088,11.523,119685,39.68,72,1656,3945,,"IR=119685, BPM=39.68, Avg BPM=72, MIC=1656, GSR=3945"
2026-07-23T20:16:26.107,11.541,119704,39.68,72,1661,3949,,"IR=119704, BPM=39.68, Avg BPM=72, MIC=1661, GSR=3949"
2026-07-23T20:16:26.126,11.561,119705,39.68,72,1656,3961,,"IR=119705, BPM=39.68, Avg BPM=72, MIC=1656, GSR=3961"
2026-07-23T20:16:26.147,11.581,119701,39.68,72,1656,3947,,"IR=119701, BPM=39.68, Avg BPM=72, MIC=1656, GSR=3947"
2026-07-23T20:16:26.165,11.600,119713,39.68,72,1642,3974,,"IR=119713, BPM=39.68, Avg BPM=72, MIC=1642, GSR=3974"
2026-07-23T20:16:26.184,11.618,119751,39.68,72,1627,3933,,"IR=119751, BPM=39.68, Avg BPM=72, MIC=1627, GSR=3933"
2026-07-23T20:16:26.203,11.637,119792,39.68,72,1630,3963,,"IR=119792, BPM=39.68, Avg BPM=72, MIC=1630, GSR=3963"
2026-07-23T20:16:26.222,11.656,119815,39.68,72,1613,3977,,"IR=119815, BPM=39.68, Avg BPM=72, MIC=1613, GSR=3977"
2026-07-23T20:16:26.241,11.675,119820,22.56,66,1626,3950,,"IR=119820, BPM=22.56, Avg BPM=66, MIC=1626, GSR=3950"
2026-07-23T20:16:26.261,11.695,119786,22.56,66,1631,3964,,"IR=119786, BPM=22.56, Avg BPM=66, MIC=1631, GSR=3964"
2026-07-23T20:16:26.280,11.714,119770,22.56,66,1611,3977,,"IR=119770, BPM=22.56, Avg BPM=66, MIC=1611, GSR=3977"
2026-07-23T20:16:26.299,11.733,119773,22.56,66,1630,3963,,"IR=119773, BPM=22.56, Avg BPM=66, MIC=1630, GSR=3963"
2026-07-23T20:16:26.318,11.753,119779,22.56,66,1643,3945,,"IR=119779, BPM=22.56, Avg BPM=66, MIC=1643, GSR=3945"
2026-07-23T20:16:26.337,11.772,119775,22.56,66,1612,3960,,"IR=119775, BPM=22.56, Avg BPM=66, MIC=1612, GSR=3960"
2026-07-23T20:16:26.356,11.790,119784,22.56,66,1642,3965,,"IR=119784, BPM=22.56, Avg BPM=66, MIC=1642, GSR=3965"
2026-07-23T20:16:26.375,11.809,119802,22.56,66,1632,3974,,"IR=119802, BPM=22.56, Avg BPM=66, MIC=1632, GSR=3974"
2026-07-23T20:16:26.394,11.828,119821,22.56,66,1625,3980,,"IR=119821, BPM=22.56, Avg BPM=66, MIC=1625, GSR=3980"
2026-07-23T20:16:26.414,11.849,119851,22.56,66,1627,3975,,"IR=119851, BPM=22.56, Avg BPM=66, MIC=1627, GSR=3975"
2026-07-23T20:16:26.433,11.868,119879,22.56,66,1628,3944,,"IR=119879, BPM=22.56, Avg BPM=66, MIC=1628, GSR=3944"
2026-07-23T20:16:26.452,11.886,119945,22.56,66,1608,3975,,"IR=119945, BPM=22.56, Avg BPM=66, MIC=1608, GSR=3975"
2026-07-23T20:16:26.471,11.905,119981,22.56,66,1628,3975,,"IR=119981, BPM=22.56, Avg BPM=66, MIC=1628, GSR=3975"
2026-07-23T20:16:26.490,11.924,119995,22.56,66,1630,3975,,"IR=119995, BPM=22.56, Avg BPM=66, MIC=1630, GSR=3975"
2026-07-23T20:16:26.509,11.943,120021,22.56,66,1628,3975,,"IR=120021, BPM=22.56, Avg BPM=66, MIC=1628, GSR=3975"
2026-07-23T20:16:26.528,11.963,120074,22.56,66,1630,3965,,"IR=120074, BPM=22.56, Avg BPM=66, MIC=1630, GSR=3965"
2026-07-23T20:16:26.547,11.982,120159,22.56,66,1640,3944,,"IR=120159, BPM=22.56, Avg BPM=66, MIC=1640, GSR=3944"
2026-07-23T20:16:26.567,12.001,120213,22.56,66,1611,3978,,"IR=120213, BPM=22.56, Avg BPM=66, MIC=1611, GSR=3978"
2026-07-23T20:16:26.586,12.021,120280,22.56,66,1632,3967,,"IR=120280, BPM=22.56, Avg BPM=66, MIC=1632, GSR=3967"
2026-07-23T20:16:26.605,12.040,120347,22.56,66,1627,3976,,"IR=120347, BPM=22.56, Avg BPM=66, MIC=1627, GSR=3976"
2026-07-23T20:16:26.624,12.058,120416,22.56,66,1631,3977,,"IR=120416, BPM=22.56, Avg BPM=66, MIC=1631, GSR=3977"
2026-07-23T20:16:26.643,12.077,120471,22.56,66,1613,3966,,"IR=120471, BPM=22.56, Avg BPM=66, MIC=1613, GSR=3966"
2026-07-23T20:16:26.661,12.096,120498,22.56,66,1592,3983,,"IR=120498, BPM=22.56, Avg BPM=66, MIC=1592, GSR=3983"
2026-07-23T20:16:26.681,12.115,120494,22.56,66,1607,3977,,"IR=120494, BPM=22.56, Avg BPM=66, MIC=1607, GSR=3977"
2026-07-23T20:16:26.701,12.135,120493,22.56,66,1626,3979,,"IR=120493, BPM=22.56, Avg BPM=66, MIC=1626, GSR=3979"
2026-07-23T20:16:26.720,12.154,120526,22.56,66,1609,3959,,"IR=120526, BPM=22.56, Avg BPM=66, MIC=1609, GSR=3959"
2026-07-23T20:16:26.739,12.173,120535,22.56,66,1607,3962,,"IR=120535, BPM=22.56, Avg BPM=66, MIC=1607, GSR=3962"
2026-07-23T20:16:26.757,12.192,120562,22.56,66,1611,3976,,"IR=120562, BPM=22.56, Avg BPM=66, MIC=1611, GSR=3976"
2026-07-23T20:16:26.776,12.211,120563,22.56,66,1598,3961,,"IR=120563, BPM=22.56, Avg BPM=66, MIC=1598, GSR=3961"
2026-07-23T20:16:26.796,12.230,120566,22.56,66,1598,3960,,"IR=120566, BPM=22.56, Avg BPM=66, MIC=1598, GSR=3960"
2026-07-23T20:16:26.815,12.249,120608,22.56,66,1566,3967,,"IR=120608, BPM=22.56, Avg BPM=66, MIC=1566, GSR=3967"
2026-07-23T20:16:26.835,12.269,120653,22.56,66,1549,3965,,"IR=120653, BPM=22.56, Avg BPM=66, MIC=1549, GSR=3965"
2026-07-23T20:16:26.854,12.288,120671,22.56,66,1577,3976,,"IR=120671, BPM=22.56, Avg BPM=66, MIC=1577, GSR=3976"
2026-07-23T20:16:26.873,12.307,120664,22.56,66,1597,3963,,"IR=120664, BPM=22.56, Avg BPM=66, MIC=1597, GSR=3963"
2026-07-23T20:16:26.892,12.326,120648,22.56,66,1614,3959,,"IR=120648, BPM=22.56, Avg BPM=66, MIC=1614, GSR=3959"
2026-07-23T20:16:26.911,12.345,120615,22.56,66,1580,3965,,"IR=120615, BPM=22.56, Avg BPM=66, MIC=1580, GSR=3965"
2026-07-23T20:16:26.930,12.364,120590,22.56,66,1593,3974,,"IR=120590, BPM=22.56, Avg BPM=66, MIC=1593, GSR=3974"
2026-07-23T20:16:26.949,12.383,120562,22.56,66,1565,3977,,"IR=120562, BPM=22.56, Avg BPM=66, MIC=1565, GSR=3977"
2026-07-23T20:16:26.969,12.403,120538,22.56,66,1564,3981,,"IR=120538, BPM=22.56, Avg BPM=66, MIC=1564, GSR=3981"
2026-07-23T20:16:26.988,12.422,120543,22.56,66,1563,3978,,"IR=120543, BPM=22.56, Avg BPM=66, MIC=1563, GSR=3978"
2026-07-23T20:16:27.007,12.441,120526,22.56,66,1566,3952,,"IR=120526, BPM=22.56, Avg BPM=66, MIC=1566, GSR=3952"
2026-07-23T20:16:27.026,12.461,120477,22.56,66,1566,3978,,"IR=120477, BPM=22.56, Avg BPM=66, MIC=1566, GSR=3978"
2026-07-23T20:16:27.045,12.479,120415,22.56,66,1567,3957,,"IR=120415, BPM=22.56, Avg BPM=66, MIC=1567, GSR=3957"
2026-07-23T20:16:27.064,12.498,120339,22.56,66,1575,3918,,"IR=120339, BPM=22.56, Avg BPM=66, MIC=1575, GSR=3918"
2026-07-23T20:16:27.083,12.517,120280,22.56,66,1563,3975,,"IR=120280, BPM=22.56, Avg BPM=66, MIC=1563, GSR=3975"
2026-07-23T20:16:27.103,12.537,120235,22.56,66,1579,3965,,"IR=120235, BPM=22.56, Avg BPM=66, MIC=1579, GSR=3965"
2026-07-23T20:16:27.122,12.556,120239,22.56,66,1564,3975,,"IR=120239, BPM=22.56, Avg BPM=66, MIC=1564, GSR=3975"
2026-07-23T20:16:27.141,12.575,120286,22.56,66,1549,3965,,"IR=120286, BPM=22.56, Avg BPM=66, MIC=1549, GSR=3965"
2026-07-23T20:16:27.160,12.594,120291,22.56,66,1535,3950,,"IR=120291, BPM=22.56, Avg BPM=66, MIC=1535, GSR=3950"
2026-07-23T20:16:27.179,12.613,120278,22.56,66,1544,3976,,"IR=120278, BPM=22.56, Avg BPM=66, MIC=1544, GSR=3976"
2026-07-23T20:16:27.198,12.632,120274,22.56,66,1546,3949,,"IR=120274, BPM=22.56, Avg BPM=66, MIC=1546, GSR=3949"
2026-07-23T20:16:27.217,12.652,120279,22.56,66,1566,3950,,"IR=120279, BPM=22.56, Avg BPM=66, MIC=1566, GSR=3950"
2026-07-23T20:16:27.237,12.671,120305,22.56,66,1575,3978,,"IR=120305, BPM=22.56, Avg BPM=66, MIC=1575, GSR=3978"
2026-07-23T20:16:27.256,12.690,120333,22.56,66,1579,3963,,"IR=120333, BPM=22.56, Avg BPM=66, MIC=1579, GSR=3963"
2026-07-23T20:16:27.274,12.709,120386,22.56,66,1575,3966,,"IR=120386, BPM=22.56, Avg BPM=66, MIC=1575, GSR=3966"
2026-07-23T20:16:27.294,12.729,120439,22.56,66,1580,3976,,"IR=120439, BPM=22.56, Avg BPM=66, MIC=1580, GSR=3976"
2026-07-23T20:16:27.313,12.747,120471,22.56,66,1592,3978,,"IR=120471, BPM=22.56, Avg BPM=66, MIC=1592, GSR=3978"
2026-07-23T20:16:27.332,12.766,120463,22.56,66,1592,3963,,"IR=120463, BPM=22.56, Avg BPM=66, MIC=1592, GSR=3963"
2026-07-23T20:16:27.351,12.785,120420,22.56,66,1582,3964,,"IR=120420, BPM=22.56, Avg BPM=66, MIC=1582, GSR=3964"
2026-07-23T20:16:27.371,12.805,120403,22.56,66,1581,3950,,"IR=120403, BPM=22.56, Avg BPM=66, MIC=1581, GSR=3950"
2026-07-23T20:16:27.390,12.824,120407,22.56,66,1581,3959,,"IR=120407, BPM=22.56, Avg BPM=66, MIC=1581, GSR=3959"
2026-07-23T20:16:27.409,12.843,120406,22.56,66,1581,3977,,"IR=120406, BPM=22.56, Avg BPM=66, MIC=1581, GSR=3977"
2026-07-23T20:16:27.428,12.862,120408,22.56,66,1580,3977,,"IR=120408, BPM=22.56, Avg BPM=66, MIC=1580, GSR=3977"
2026-07-23T20:16:27.447,12.882,120385,22.56,66,1566,3945,,"IR=120385, BPM=22.56, Avg BPM=66, MIC=1566, GSR=3945"
2026-07-23T20:16:27.465,12.900,120384,22.56,66,1560,3960,,"IR=120384, BPM=22.56, Avg BPM=66, MIC=1560, GSR=3960"
2026-07-23T20:16:27.485,12.919,120402,48.23,44,1582,3963,,"IR=120402, BPM=48.23, Avg BPM=44, MIC=1582, GSR=3963"
2026-07-23T20:16:27.505,12.940,120454,48.23,44,1561,3965,,"IR=120454, BPM=48.23, Avg BPM=44, MIC=1561, GSR=3965"
2026-07-23T20:16:27.524,12.958,120510,48.23,44,1563,3960,,"IR=120510, BPM=48.23, Avg BPM=44, MIC=1563, GSR=3960"
2026-07-23T20:16:27.543,12.977,120565,48.23,44,1548,3958,,"IR=120565, BPM=48.23, Avg BPM=44, MIC=1548, GSR=3958"
2026-07-23T20:16:27.561,12.996,120609,48.23,44,1551,3952,,"IR=120609, BPM=48.23, Avg BPM=44, MIC=1551, GSR=3952"
2026-07-23T20:16:27.580,13.015,120653,48.23,44,1549,3976,,"IR=120653, BPM=48.23, Avg BPM=44, MIC=1549, GSR=3976"
2026-07-23T20:16:27.600,13.034,120656,48.23,44,1567,3963,,"IR=120656, BPM=48.23, Avg BPM=44, MIC=1567, GSR=3963"
2026-07-23T20:16:27.619,13.053,120632,48.23,44,1549,3950,,"IR=120632, BPM=48.23, Avg BPM=44, MIC=1549, GSR=3950"
2026-07-23T20:16:27.639,13.073,120577,48.23,44,1549,3960,,"IR=120577, BPM=48.23, Avg BPM=44, MIC=1549, GSR=3960"
2026-07-23T20:16:27.658,13.092,120511,48.23,44,1562,3947,,"IR=120511, BPM=48.23, Avg BPM=44, MIC=1562, GSR=3947"
2026-07-23T20:16:27.676,13.111,120445,48.23,44,1562,3979,,"IR=120445, BPM=48.23, Avg BPM=44, MIC=1562, GSR=3979"
2026-07-23T20:16:27.695,13.130,120388,48.23,44,1562,3960,,"IR=120388, BPM=48.23, Avg BPM=44, MIC=1562, GSR=3960"
2026-07-23T20:16:27.715,13.150,120340,48.23,44,1561,3976,,"IR=120340, BPM=48.23, Avg BPM=44, MIC=1561, GSR=3976"
2026-07-23T20:16:27.734,13.168,120358,48.23,44,1564,3977,,"IR=120358, BPM=48.23, Avg BPM=44, MIC=1564, GSR=3977"
2026-07-23T20:16:27.753,13.187,120399,48.23,44,1562,3965,,"IR=120399, BPM=48.23, Avg BPM=44, MIC=1562, GSR=3965"
2026-07-23T20:16:27.773,13.207,120439,48.23,44,1561,3960,,"IR=120439, BPM=48.23, Avg BPM=44, MIC=1561, GSR=3960"
2026-07-23T20:16:27.792,13.226,120438,48.23,44,1530,3961,,"IR=120438, BPM=48.23, Avg BPM=44, MIC=1530, GSR=3961"
2026-07-23T20:16:27.811,13.245,120456,48.23,44,1559,3946,,"IR=120456, BPM=48.23, Avg BPM=44, MIC=1559, GSR=3946"
2026-07-23T20:16:27.830,13.264,120472,48.23,44,1559,3958,,"IR=120472, BPM=48.23, Avg BPM=44, MIC=1559, GSR=3958"
2026-07-23T20:16:27.849,13.283,120483,48.23,44,1563,3943,,"IR=120483, BPM=48.23, Avg BPM=44, MIC=1563, GSR=3943"
2026-07-23T20:16:27.868,13.302,120499,48.23,44,1561,3964,,"IR=120499, BPM=48.23, Avg BPM=44, MIC=1561, GSR=3964"
2026-07-23T20:16:27.887,13.321,120549,48.23,44,1560,3917,,"IR=120549, BPM=48.23, Avg BPM=44, MIC=1560, GSR=3917"
2026-07-23T20:16:27.906,13.340,120584,48.23,44,1561,3963,,"IR=120584, BPM=48.23, Avg BPM=44, MIC=1561, GSR=3963"
2026-07-23T20:16:27.926,13.360,120620,48.23,44,1550,3967,,"IR=120620, BPM=48.23, Avg BPM=44, MIC=1550, GSR=3967"
2026-07-23T20:16:27.945,13.380,120640,48.23,44,1548,3961,,"IR=120640, BPM=48.23, Avg BPM=44, MIC=1548, GSR=3961"
2026-07-23T20:16:27.964,13.398,120656,48.23,44,1544,3960,,"IR=120656, BPM=48.23, Avg BPM=44, MIC=1544, GSR=3960"
2026-07-23T20:16:27.982,13.417,120675,48.23,44,1546,3966,,"IR=120675, BPM=48.23, Avg BPM=44, MIC=1546, GSR=3966"
2026-07-23T20:16:28.002,13.436,120680,48.23,44,1533,3963,,"IR=120680, BPM=48.23, Avg BPM=44, MIC=1533, GSR=3963"
2026-07-23T20:16:28.020,13.455,120690,48.23,44,1532,3975,,"IR=120690, BPM=48.23, Avg BPM=44, MIC=1532, GSR=3975"
2026-07-23T20:16:28.040,13.474,120775,48.23,44,1535,3959,,"IR=120775, BPM=48.23, Avg BPM=44, MIC=1535, GSR=3959"
2026-07-23T20:16:28.059,13.494,120887,48.23,44,1530,3961,,"IR=120887, BPM=48.23, Avg BPM=44, MIC=1530, GSR=3961"
2026-07-23T20:16:28.079,13.513,120998,48.23,44,1534,3949,,"IR=120998, BPM=48.23, Avg BPM=44, MIC=1534, GSR=3949"
2026-07-23T20:16:28.098,13.532,121092,48.23,44,1542,3964,,"IR=121092, BPM=48.23, Avg BPM=44, MIC=1542, GSR=3964"
2026-07-23T20:16:28.116,13.551,121168,48.23,44,1547,3965,,"IR=121168, BPM=48.23, Avg BPM=44, MIC=1547, GSR=3965"
2026-07-23T20:16:28.136,13.570,121230,48.23,44,1548,3960,,"IR=121230, BPM=48.23, Avg BPM=44, MIC=1548, GSR=3960"
2026-07-23T20:16:28.155,13.589,121304,48.23,44,1519,3965,,"IR=121304, BPM=48.23, Avg BPM=44, MIC=1519, GSR=3965"
2026-07-23T20:16:28.174,13.608,121381,48.23,44,1532,3959,,"IR=121381, BPM=48.23, Avg BPM=44, MIC=1532, GSR=3959"
2026-07-23T20:16:28.194,13.628,121486,48.23,44,1529,3963,,"IR=121486, BPM=48.23, Avg BPM=44, MIC=1529, GSR=3963"
2026-07-23T20:16:28.213,13.647,121568,48.23,44,1530,3960,,"IR=121568, BPM=48.23, Avg BPM=44, MIC=1530, GSR=3960"
2026-07-23T20:16:28.231,13.666,121612,48.23,44,1545,3966,,"IR=121612, BPM=48.23, Avg BPM=44, MIC=1545, GSR=3966"
2026-07-23T20:16:28.251,13.685,121634,48.23,44,1527,3965,,"IR=121634, BPM=48.23, Avg BPM=44, MIC=1527, GSR=3965"
2026-07-23T20:16:28.270,13.704,121640,48.23,44,1517,3949,,"IR=121640, BPM=48.23, Avg BPM=44, MIC=1517, GSR=3949"
2026-07-23T20:16:28.289,13.724,121607,48.23,44,1530,3962,,"IR=121607, BPM=48.23, Avg BPM=44, MIC=1530, GSR=3962"
2026-07-23T20:16:28.308,13.742,121530,48.23,44,1535,3978,,"IR=121530, BPM=48.23, Avg BPM=44, MIC=1535, GSR=3978"
2026-07-23T20:16:28.328,13.763,121475,48.23,44,1518,3979,,"IR=121475, BPM=48.23, Avg BPM=44, MIC=1518, GSR=3979"
2026-07-23T20:16:28.347,13.782,121428,48.23,44,1519,3952,,"IR=121428, BPM=48.23, Avg BPM=44, MIC=1519, GSR=3952"
2026-07-23T20:16:28.366,13.800,121395,48.23,44,1528,3993,,"IR=121395, BPM=48.23, Avg BPM=44, MIC=1528, GSR=3993"
2026-07-23T20:16:28.385,13.819,121389,48.23,44,1531,3993,,"IR=121389, BPM=48.23, Avg BPM=44, MIC=1531, GSR=3993"
2026-07-23T20:16:28.403,13.838,121412,48.23,44,1516,3997,,"IR=121412, BPM=48.23, Avg BPM=44, MIC=1516, GSR=3997"
2026-07-23T20:16:28.423,13.857,121446,48.23,44,1519,3962,,"IR=121446, BPM=48.23, Avg BPM=44, MIC=1519, GSR=3962"
2026-07-23T20:16:28.442,13.876,121456,48.23,44,1516,3965,,"IR=121456, BPM=48.23, Avg BPM=44, MIC=1516, GSR=3965"
2026-07-23T20:16:28.462,13.896,121474,48.23,44,1516,3981,,"IR=121474, BPM=48.23, Avg BPM=44, MIC=1516, GSR=3981"
2026-07-23T20:16:28.480,13.915,121476,48.23,44,1534,3993,,"IR=121476, BPM=48.23, Avg BPM=44, MIC=1534, GSR=3993"
2026-07-23T20:16:28.500,13.935,121474,48.23,44,1504,3981,,"IR=121474, BPM=48.23, Avg BPM=44, MIC=1504, GSR=3981"
